username,tweet,waktu,likes,retweets,replies,tweet_link
"IPAL BioSeven Septic tank, STP, WWTP, MBR + MBBR","IPAL BioSeven Septic tank, STP, WWTP, MBR + MBBR IPAL BioSeven Septic tank, STP, WWTP, MBR + MBBR @BioSevenOnline · Sudah 45 Hari  Pencemaran Air  di Tamansari Kota Tasikmalaya Berlarut -  http://  -  https:// #GoogleAlerts radartasik.id radartasik.id Sudah 45 Hari Pencemaran Air di Tamansari Kota Tasikmalaya Berlarut Sudah 45 Hari Pencemaran Air di Tamansari Kota Tasikmalaya Berlarut Pekan ini, sungai yang berada tepat di dekat kolam ikan dan sumur warga kembali menguning. Tidak hanya berubah warna, kali ini tampak serpihan-serpihan kecil berwarna putih dan mengkilap. Warga... Pekan ini, sungai yang berada tepat di dekat kolam ikan dan sumur warga kembali menguning. Tidak hanya berubah warna, kali ini tampak serpihan-serpihan kecil berwarna putih dan mengkilap. Warga... 10 10 10",08-12-2024 09:58,0,0,0,https://x.com/BioSevenOnline/status/1865591710996398503
RasyidiShafie,"RasyidiShafie RasyidiShafie @rasyidishafie · 3 bulan nak kena hadap enjin vtec, kentut time tidur bunyi kincit dan bersin jenis sembur  air  liur..  pencemaran  bunyi dan udara.. selekeh laa  74 74 74",08-12-2024 09:18,0,0,0,https://x.com/rasyidishafie/status/1865581730918539550
Malaysiakini (BM),Malaysiakini (BM) Malaysiakini (BM) @mkini_bm · Pencemaran Air : Selangor arah serbuan bersepadu ke atas kilang di Kuang Pencemaran air: Selangor arah serbuan bersepadu di Kuang 1 1 1 1 1 1 7 7 7 1.4K 1.4K 1.4K,06-12-2024 17:13,0,0,0,https://x.com/mkini_bm/status/1864976516888825885
BERNAMA RADIO,"BERNAMA RADIO BERNAMA RADIO @Bernama_Radio · Terdapat banyak faktor yang boleh membawa kepada keracunan makanan antaranya faktor kebersihan,  pencemaran air  dan makanan termasuk aspek penyediaan serta penyimpanan.
Ikuti  #TemuBualRadio  pukul 12.15 tengah hari nanti. 86 86 86",06-12-2024 09:16,0,0,0,https://x.com/Bernama_Radio/status/1864856505398550932
INSTITUT KEMAJUAN DESA (INFRA),"INSTITUT KEMAJUAN DESA (INFRA) INSTITUT KEMAJUAN DESA (INFRA) @INFRAKKDW · @INFRAKKDW 4. Risiko Banjir Kilat: - Jika kawasan anda berisiko mengalami banjir kilat, bertindak segera untuk berpindah ke tempat yang lebih tinggi.  

5.  Air  Bersih dan Minuman: - Hanya minum  air  yang dimasak atau  air  yang dibungkus untuk mengelakkan  pencemaran  dan penyakit bawaan  air . 10 10 10",06-12-2024 08:22,0,0,0,https://x.com/INFRAKKDW/status/1864842894349357486
PT Aqua Jaya Sumber,"PT Aqua Jaya Sumber PT Aqua Jaya Sumber @AquaJayaSumber · Limbah cair kelapa sawit yang tidak dikelola dengan baik dapat menimbulkan berbagai dampak serius terhadap lingkungan. Salah satu dampaknya adalah  pencemaran air , di mana kandungan bahan organik dan senyawa kimia berbahaya dalam limbah dapat mencemari sungai dan sumber  air , Show more 35 35 35",04-12-2024 12:23,0,0,0,https://x.com/AquaJayaSumber/status/1864178602943959096
Lanna,"Lanna Lanna @aprillannalucky · @kochengfs FYI, pasir tofu lebih baik jgn di flush ke toilet krn tetep beresiko besar menyumbat pipa dan septic tank (lu repot ntar) sm harmful buat IPAL jg lingkungan krn resiko  pencemaran  dr tokai ke sumber  air  (luar negri yg IPALnya canggih aja ngelarang). It’s flushable but not (cont) 1 1 1 4 4 4 713 713 713",04-12-2024 12:19,0,0,0,https://x.com/aprillannalucky/status/1864177765651763242
Le charle,"Le charle Le charle @charlessiahaan · Samsun Ingatkan  Pencemaran Air  Sungai Akibat Eksploitasi Batu Bara Semakin Parah 1bangsa.id 1bangsa.id Samsun Ingatkan Pencemaran Air Sungai Akibat Eksploitasi Batu Bara Semakin Parah Samsun Ingatkan Pencemaran Air Sungai Akibat Eksploitasi Batu Bara Semakin Parah SAMARINDA - Anggota DPRD Kaltim dari Fraksi PDI Perjuangan, Muhammad Samsun, mengingatkan masalah pencemaran air sungai yang menurutnya sudah kian parah di wilayah Benua Etam.Salah satu penyebab... SAMARINDA - Anggota DPRD Kaltim dari Fraksi PDI Perjuangan, Muhammad Samsun, mengingatkan masalah pencemaran air sungai yang menurutnya sudah kian parah di wilayah Benua Etam.Salah satu penyebab... 21 21 21",04-12-2024 12:00,0,0,0,https://x.com/charlessiahaan/status/1864172894571646985
markeu,"markeu markeu @onyourcanadian · Perencanaan program, Uji normalitas, uji dependen & independen, metode pemberdayaan, farmakologi, sistem2 kesehatan apalah itu,  pencemaran air , pestisida, kehamilan,kelahiran,nifas, gizi bayi, indikator KIA, PONED & PONEK, EPM beberapa penyakit, proposal PKM, penelitian kuali,dll  https:// /H4KARE/status/1863802303305969962 … This post is unavailable. 1 1 1 63 63 63",03-12-2024 23:13,0,0,0,https://x.com/onyourcanadian/status/1863980001865183328
Rakyat Marhaen,"Rakyat Marhaen Rakyat Marhaen @ARGaffoor · @EkonomiRakyatMY Betulkan contour bumi, bina longkang2 luas&kawal  pencemaran  sungai2.  Air  pasti turun dari tanah tinggi ke tanah rendah, akhirnya menuju ke laut! Asas2 senibina! Muara sungai2 mesti bebas dari selut, hutan2 jangan ditebang melulu! Pemeliharaan Alam sekitar diabaikan, punca banjir! 1 1 1 68 68 68",03-12-2024 20:18,0,0,0,https://x.com/ARGaffoor/status/1863935823584141784
Majoriti,"Majoriti Majoriti @majoritionline · Air  banjir di Bachok, Kelantan berubah merah. Ada pihak mendakwa sebab libatkan  pencemaran  dari kilang sos di situ.

Kredit > Orang Awam 0:09 0:09 6 6 6 5 5 5 1.7K 1.7K 1.7K",03-12-2024 19:25,0,0,0,https://x.com/majoritionline/status/1863922600168353899
MYNEWSHUB,"MYNEWSHUB MYNEWSHUB @mynewshub · Di Bachok, Kelantan.... air  banjir berubah merah.....ada pihak mendakwa sebab libatkan  pencemaran  dari kilang sos di situ..... 25 25 25 119 119 119 204 204 204 34K 34K 34K",03-12-2024 16:57,0,0,0,https://x.com/mynewshub/status/1863885232602227037
"IPAL BioSeven Septic tank, STP, WWTP, MBR + MBBR","IPAL BioSeven Septic tank, STP, WWTP, MBR + MBBR IPAL BioSeven Septic tank, STP, WWTP, MBR + MBBR @BioSevenOnline · Soal  Pencemaran Air  di Tamansari, Pemkot Tasikmalaya Diduga Abai -  http://  -  https:// #GoogleAlerts Soal Pencemaran Air di Tamansari, Pemkot Tasikmalaya Diduga Abai 9 9 9",03-12-2024 15:56,0,0,0,https://x.com/BioSevenOnline/status/1863869806107357333
Asta Ebrahim,"Asta Ebrahim Asta Ebrahim @jellypastaa · @jellypastaa tim peneliti juga telah menganalisis dan menemukan kadar nikel, asam sulfat, dan kadmium yang tinggi di  air , melebihi batas aman. pencemaran  ini telah menyebabkan kematian dan masalah kesehatan jangka panjang, terutama di kalangan anak-anak dan nelayan. 1 1 1 4 4 4 21 21 21 1.3K 1.3K 1.3K",03-12-2024 15:25,0,0,0,https://x.com/jellypastaa/status/1863862114194268456
"IPAL BioSeven Septic tank, STP, WWTP, MBR + MBBR","IPAL BioSeven Septic tank, STP, WWTP, MBR + MBBR IPAL BioSeven Septic tank, STP, WWTP, MBR + MBBR @BioSevenOnline · Soal  Pencemaran Air  di Tamansari, Pemkot Tasikmalaya Diduga Abai -  http://  -  https:// #GoogleAlerts Soal Pencemaran Air di Tamansari, Pemkot Tasikmalaya Diduga Abai 10 10 10",03-12-2024 13:32,0,0,0,https://x.com/BioSevenOnline/status/1863833768043373034
DarmawanMutt,"DarmawanMutt DarmawanMutt @darmaaMutt · Rabu, 2 Oktober 2024
Darmawan Muttaqin, luhkan Kab. Rembang
Rapat tentang perizinan dan  pencemaran air  sugai #luhlapor #PKBLU_bp3tegal #GiatLuhkanSatmingkalTegal 13 13 13",30-11-2024 01:32,0,0,0,https://x.com/darmaaMutt/status/1862565295388598641
Kementerian Peralihan Tenaga dan Transformasi Air,"Kementerian Peralihan Tenaga dan Transformasi Air Kementerian Peralihan Tenaga dan Transformasi Air @PETRAMalaysia · @PETRAMalaysia kumbahan dari rumah dapat dirawat sebelum dialirkan ke loji rawatan kumbahan berpusat.

Seterusnya dapat mengurangkan potensi  pencemaran  sungai dan menjamin kelestarian sumber  air .  #PETRA #EkonomiMADANI #MalaysiaMADANI 1 1 1 1 1 1 42 42 42",29-11-2024 14:01,0,0,0,https://x.com/PETRAMalaysia/status/1862391371862331595
TELOBAG INDONESIA OFFICIAL,TELOBAG INDONESIA OFFICIAL TELOBAG INDONESIA OFFICIAL @telobagx · @telobagx Pencemaran  mikroplastik menjadi ancaman besar bagi ekosistem  air  di Indonesia. Sungai besar di Jawa Barat telah menjadi salah satu korban utama dari polusi ini. 1 1 1 16 16 16,29-11-2024 11:49,0,0,0,https://x.com/telobagx/status/1862358203557945786
MARC-FK Unismuh,"MARC-FK Unismuh MARC-FK Unismuh @MARCFKUnismuh · @MARCFKUnismuh Pohon memiliki peran penting dalam berbagai aspek keberlangsungan hidup, di antaranya: mengatasi  pencemaran  udara dan perubahan iklim, mengatasi permasalahan resapan  air , serta melestarikan lingkungan. 1 1 1 17 17 17",28-11-2024 12:40,0,0,0,https://x.com/MARCFKUnismuh/status/1862008643597783321
dislutkan kalteng,dislutkan kalteng dislutkan kalteng @DLutkanKalteng · Salah satu ancaman terbesar terhadap elangsungan hidup ikan adalah  pencemaran air . Apa aja penyebab  pencemaran air . Yuk kita simak videografis berikut ini. Semoga bermanfaat... #kaltengmakinberkah #kaltengberakhlak #dislutkankalteng #ppidkalteng #ppiddislutkankalteng #kkp 1:05 1:05 116 116 116,28-11-2024 12:27,0,0,0,https://x.com/DLutkanKalteng/status/1862005271872368690
Adi Boo,"Adi Boo Adi Boo @ITSaDIp_olitics · Dengan  air  yang kelihatan tenang, kebimbangan yang semakin meningkat terhadap  pencemaran  dan penebangan hutan mengingatkan kita betapa rapuhnya laluan  air  penting ini. Malaysia Gazette Malaysia Gazette Malaysia Gazette 9 9 9",28-11-2024 12:02,0,0,0,https://x.com/ITSaDIp_olitics/status/1861999006865658228
TELOBAG INDONESIA OFFICIAL,"TELOBAG INDONESIA OFFICIAL TELOBAG INDONESIA OFFICIAL @telobagx · @telobagx Penelitian dari Penn State mengungkapkan bahwa akibat polusi
plastik yang melonjak dalam beberapa dekade terakhir
mengakibatkan terjadinya  pencemaran  mikroplastik di  air  tawar. 1 1 1 17 17 17",28-11-2024 10:06,0,0,0,https://x.com/telobagx/status/1861969862522003685
dislutkan kalteng,dislutkan kalteng dislutkan kalteng @DLutkanKalteng · Salah satu ancaman terbesar terhadap kelangsungan hidup ikan adalah  pencemaran air . Apa  aja penyebab  pencemaran air .  Yuk kita simak  infografis berikut ini. Semoga bermanfaat... #kaltengmakinberkah #kaltengberakhlak #dislutkankalteng #ppidkalteng #ppiddislutkankalteng #kkp 1 1 1 143 143 143,28-11-2024 07:58,0,0,0,https://x.com/DLutkanKalteng/status/1861937604029186509
Diamond Eiman Awateef,"Diamond Eiman Awateef Diamond Eiman Awateef @eimanawateef · Stop beli mineral bottle guys, boleh dapat  pencemaran  microplastic thru  air  bottle tu. Better beli eSpring dapat  air  mineral straight dari  air  paip rumah, yg dh ditapis microplastic & ada UVC-LED utk filter bacteria & virus 99.99%. Ada NSF Cert sah yg eSpring retain mineral  Mag Mag @magmalaya · 3 karton botol besar, tahan sebulan juga ya. Macam lagi berbaloi. 1 1 1 259 259 259",28-11-2024 01:45,0,0,0,https://x.com/eimanawateef/status/1861843887574360370
Asta Ebrahim,"Asta Ebrahim Asta Ebrahim @jellypastaa · @jellypastaa apasi eutrofikasi itu?

eutrofikasi adalah  pencemaran air  akibat meningkatnya nutrisi seperti nitrogen dan fosfor di perairan.

hal ini memicu pertumbuhan alga dan tanaman  air  berlebih, yang menurunkan kadar oksigen dalam  air . 1 1 1 7 7 7 125 125 125 7.7K 7.7K 7.7K",25-11-2024 13:49,0,0,0,https://x.com/jellypastaa/status/1860938915026444798
Daffa,"Daffa Daffa @bangunmalem · @bangunmalem pembatan untuk pabrik yang suka buang limbah  air  sembarangan, punishment untuk perusahaan yang terbukti melakukan  pencemaran  dan reward untuk perusahaan yang bermanfaat u/ masyarakat. nice move~ so far ini paling tepat jawaban sama pertanyaannya wkwkwkkw mantep juga cawabup1 1 1 1 11 11 11",24-11-2024 13:58,0,0,0,https://x.com/bangunmalem/status/1860578744945246516
lembagaurusairsgor,"lembagaurusairsgor lembagaurusairsgor @luas_selangor · {HEBAHAN} 

Aktiviti industri dan komersial berpotensi menyebabkan insiden  pencemaran  ( air  dan bau) dan menyumbang kepada penurunan kualiti sumber  air  sekiranya tiada sebarang kawalan dilaksanakan oleh pihak premis. 1 1 1 1 1 1 2 2 2 138 138 138",24-11-2024 07:42,0,0,0,https://x.com/luas_selangor/status/1860484103201783941
aragiru.kt,"aragiru.kt aragiru.kt @aragiru_ · List kekurengan masyarakat indon yang baru disadari skrg2:
- Kelistrikan rumah gak pake proper grounding
- Pengolahan sampah gak proper
- Saluran sanitasi rumah ternyata gak proper juga penyebab  pencemaran air 1 1 1 3 3 3 72 72 72",23-11-2024 11:23,0,0,0,https://x.com/aragiru_/status/1860177383808204805
Quotes,"Quotes Quotes @quothetics · @quothetics Mengurangi erosi tanah
Erosi tanah merupakan proses pengikisan lapisan atas tanah oleh  air  atau angin. Erosi tanah dapat menyebabkan hilangnya unsur hara tanah, penurunan produktivitas lahan, dan  pencemaran  lingkungan. Pupuk kompos dapat membantu mengurangi erosi tanah dengan Show more 1 1 1 2 2 2 42 42 42",22-11-2024 20:06,0,0,0,https://x.com/quothetics/status/1859946438903607626
KPBB,"KPBB KPBB @infokpbb · Who is the GREENEST  for Jakarta?
 Menurut siapa yang paling pro-lingkungan dan berkeadilan dalam memimpin DKI Jakarta 2025-2029

Stop  Pencemaran  Udara &  Air , Urusan sampah, Menghijaukan kota, pro angkutan umum, lajur sepeda, fasilitas pejalan kaki, tidak menggusur ? Ridwan Kamil-Suswono Ridwan Kamil-Suswono 12.5% Dharma Pongrekun-Kun Ward Dharma Pongrekun-Kun Ward 25% Pramono Anung-Rano Karno Pramono Anung-Rano Karno 62.5% 8 votes 8 votes · · Final results Final results 1 1 1 110 110 110",22-11-2024 16:47,0,0,0,https://x.com/infokpbb/status/1859896367730311191
Wadas Melawan,"Wadas Melawan Wadas Melawan @Wadas_Melawan · @Wadas_Melawan Pencemaran  ini mengancam bukan hanya lingkungan, tetapi juga masa depan masyarakat. Masyarakat sangat prihatin di musim penghujan ini, seharusnya  air  bersih sangat melimpah tetapi fakta berkata lain. 1 1 1 21 21 21 106 106 106 5.8K 5.8K 5.8K",22-11-2024 14:16,0,0,0,https://x.com/Wadas_Melawan/status/1859858395014234527
Pemerintah Kota Bogor,"Pemerintah Kota Bogor Pemerintah Kota Bogor @PemkotaBogor · Program Kali Bersih, Inisiatif Pengendalian  Pencemaran Air  Sungai  https:// #pemkotbogor #welovebogor #bogohkabogor #bogorberlari Humas Jabar Humas Jabar 138 138 138",22-11-2024 13:22,0,0,0,https://x.com/PemkotaBogor/status/1859845010616877229
Trend Asia,"Trend Asia Trend Asia @TrendAsia_Org · @TrendAsia_Org Contoh di Indonesia: Grup Bank Dunia terlibat dalam pembiayaan proyek PLTU ‘captive’, proyek pembangkit batubara untuk kebutuhan industri, di Pulau Obi. Proyek ini mengancam lingkungan di Pulau Obi—kerusakan ekosistem laut,  pencemaran  sumber daya  air , hingga polusi udara yang Show more Mongabay Indonesia Mongabay Indonesia 1 1 1 144 144 144",21-11-2024 20:10,0,0,0,https://x.com/TrendAsia_Org/status/1859585297039884349
RS Pengayoman Cipinang,"RS Pengayoman Cipinang RS Pengayoman Cipinang @RsuPengayoman_ · RSU Pengayoman Cipinang Ikuti Pembinaan Persetujuan Teknis Bidang Pengendalian  Pencemaran Air  dan Udara di Wilayah Kota Administrasi Jakarta Timur

Jakarta, 21 November 2022

-HumasRSUPC- #kemenkumhamri #kemenimipas #ditjenpas #kanwilkumhamdki #Pemasyarakatan 16 16 16",21-11-2024 10:53,0,0,0,https://x.com/RsuPengayoman_/status/1859445072477159914
Parti Amanah Negara,"Parti Amanah Negara Parti Amanah Negara @PartiAmanah · Kerajaan Negeri melalui Lembaga Urus  Air  Selangor(LUAS) dan Pengurusan  Air  Selangor telah mengguna pakai teknologi terkini dalam mengesan  pencemaran air  mentah melalui pemantauan dengan menggunakan River Monitoring Station(RMS).

Seterusnya.. SELANGOR GUNA TEKNOLOGI TERKINI,AI KESAN PENCEMARAN AIR SUNGAI – IR. IZHAM | SelangorToday 1 1 1 6 6 6 309 309 309",20-11-2024 20:42,0,0,0,https://x.com/PartiAmanah/status/1859230895540236525
BRIN Indonesia,"BRIN Indonesia BRIN Indonesia @brin_indonesia · #KawanBRIN , salah satu ekosistem yang sering mengalami  pencemaran  adalah ekosistem perairan. Fitoremediasi merupakan salah satu upaya untuk menanggulangi  pencemaran  ekosistem perairan dengan menggunakan tumbuhan  air . 1 1 1 5 5 5 1.5K 1.5K 1.5K",19-11-2024 10:05,0,0,0,https://x.com/brin_indonesia/status/1858708047432220683
mandhi,"mandhi mandhi @ms78le · jumat kemarin nemenin kadep paparan  air  limbah, minggu kkn ttg persampahan, hari ini paparan udara, next mau proyek rehabilitasi/pemulihan lahan dong pak bim, atau pemodelan  pencemaran  tanah juga gapapa :D 14 14 14",18-11-2024 21:03,0,0,0,https://x.com/ms78le/status/1858511238751543422
WALHI Jawa Barat,"WALHI Jawa Barat WALHI Jawa Barat @walhijabar · Penting melakukan uji laboratorium pada kandungan  air  yang tercemar, termasuk  air  yang ada pada kolam IPAL di pabrik daur ulang plastik. radartasik.id radartasik.id Soal Pencemaran Air di Tamansari, Walhi Jabar Beri Saran Begini Soal Pencemaran Air di Tamansari, Walhi Jabar Beri Saran Begini Direktur Eksekutif Wahana Lingkungan Hidup Indonesia (WALHI) Jawa Barat, Wahyudin Iwang menyoroti dugaan pencemaran yang terjadi pada sumber mata air warga di Kampung Sinargalih Kelurahan Tamansari... Direktur Eksekutif Wahana Lingkungan Hidup Indonesia (WALHI) Jawa Barat, Wahyudin Iwang menyoroti dugaan pencemaran yang terjadi pada sumber mata air warga di Kampung Sinargalih Kelurahan Tamansari... 1 1 1 55 55 55",18-11-2024 15:31,0,0,0,https://x.com/walhijabar/status/1858427877374734822
Mel Syta,"Mel Syta Mel Syta @SytaMel74656 · @Gerindra and and @prabowo Mohon ijin untuk bisa ditindaklanjuti masalah kami alami saat ini yaitu  pencemaran  lahan milik masyarakat a.n Irfansyah di desa songka kec batu sopan kabupaten Paser Kalimantan Timur , dimana kolam ikan sebagai pembibitan dan kolam  air  tawar tertutup dan rusak dan jebol 1 1 1 14 14 14",18-11-2024 13:54,0,0,0,https://x.com/SytaMel74656/status/1858403355732930767
CNN Indonesia Daily,"CNN Indonesia Daily CNN Indonesia Daily @CNNIDdaily · Tepian sungai di sejumlah wilayah dilaporkan dijadikan tempat pembuangan akhir (TPA) ilegal oleh oknum yang tidak bertanggung jawab. Aktivitas ini menyebabkan  pencemaran  lingkungan, termasuk  air  sungai yang menjadi keruh dan berbau tidak sedap.  http:// 248 248 248",18-11-2024 09:00,0,0,0,https://x.com/CNNIDdaily/status/1858329279471427597
Achmad Suko,"Achmad Suko Achmad Suko @AchmadSuko · @kegblgnunfaedh harusnya jgn dsiram  air  keras.shrsnya tu lapor polisi,trs polisi kan minta bukti tu dan kita tdk bisa menunjukkan bukti, kmdian krn prlaku sdh dilaporkan ttp tdk dg bukti yg ckup, mka pelaku gantian melaporkan  pencemaran  nama baik dan akhirnya ttap masuk penjara deh..KOCAK 5 5 5",16-11-2024 19:00,0,0,0,https://x.com/AchmadSuko/status/1857755519798358173
Media Selangor,Media Selangor Media Selangor @Media_Selangor · @Media_Selangor Kerajaan Negeri anggar hasil berpotensi sebanyak RM12 juta pada 2025 sebagai caj ke atas pemulangan  air  atau pelepasan bahan buangan serta kumbahan yang membawa risiko  pencemaran  sumber  air . #BelanjawanSelangor2025 #KitaSelangor #MediaSelangor 1 1 1 130 130 130,15-11-2024 14:37,0,0,0,https://x.com/Media_Selangor/status/1857327154603716688
Antara Bengkulu,"Antara Bengkulu Antara Bengkulu @ANTARABengkulu · Pemerintah Kabupaten (Pemkab) Rejang Lebong, Provinsi Bengkulu, berkomitmen melakukan pencegahan dan menanggulangi  pencemaran air  yang terjadi di wilayah itu. Pemkab Rejang Lebong komitmen lakukan pencegahan pencemaran air - ANTARA News Bengkulu 17 17 17",15-11-2024 05:24,0,0,0,https://x.com/ANTARABengkulu/status/1857187779320635578
aulia tegar wijaya,"aulia tegar wijaya aulia tegar wijaya @auliategar14 · Siap-siap ada tanah longsor,  pencemaran  lingkungan terutama  air  tanahnya, metana yg menimbulkan efek rumah kaca, dan masih banyak lagi, faktanya ini terjadi di banyak daerah sudah bertahun-tahun dilakukan, tidak ada solusi untuk sampah. #pembuangansampah #gunungsampah #viralkan 2 2 2 41 41 41",14-11-2024 21:09,0,0,0,https://x.com/auliategar14/status/1857063258370306271
Safira,"Safira Safira @safi__ra · @safi__ra Galon tua berisiko tinggi melepaskan partikel BPA karena penggunaan berulang. Prof. Dr. Mochamad Chalid, pakar polimer dari UI, menjelaskan, proses distribusi dan perlakuan kemasan polikarbonat turut berkontribusi terhadap  pencemaran  BPA ke dalam  air  minum, 1 1 1 2 2 2 2 2 2 637 637 637",14-11-2024 14:49,0,0,0,https://x.com/safi__ra/status/1856967799778021382
Aliff Shanusi,"Aliff Shanusi Aliff Shanusi @aliffshanusi · Buih buih ini terhasil daripada sisa buangan kilang dan  pencemaran air  yang tinggi. Boleh pula buat basuh rambut.

Esok bangkit jadi joker dah satu gal. 5 5 5 1.4K 1.4K 1.4K",10-11-2024 08:20,0,0,0,https://x.com/aliffshanusi/status/1855420161077268907
Virusmusrik88,"Virusmusrik88 Virusmusrik88 @Virusmusrik · @Virusmusrik 2.  Pencemaran  Lingkungan : Ledakan petasan menghasilkan sampah berupa pecahan dan komponen pembungkus yang berserakan di sekitar. Selain itu, senyawa kimia yang terkandung dalam petasan seperti sulfur dioksida dan logam berat dapat mencemari udara dan  air . 1 1 1 1 1 1 96 96 96",09-11-2024 21:32,0,0,0,https://x.com/Virusmusrik/status/1855257098524995595
Quotes,"Quotes Quotes @quothetics · @quothetics Tips Melestarikan Ikan dan Lingkungannya
Ikan merupakan bagian penting dari ekosistem laut dan  air  tawar. Mereka menyediakan makanan, mata rantai makanan, dan indikator kesehatan lingkungan. Namun, aktivitas manusia seperti penangkapan ikan berlebihan,  pencemaran , dan perubahan Show more 1 1 1 2 2 2 143 143 143",09-11-2024 05:06,0,0,0,https://x.com/quothetics/status/1855009086448058532
PERUMDAM Tirta Kerta Raharja Kabupaten Tangerang,PERUMDAM Tirta Kerta Raharja Kabupaten Tangerang PERUMDAM Tirta Kerta Raharja Kabupaten Tangerang @perumdamtkr · Sobat kang ledeng berikut penjelasan tentang  Pencemaran air  yang perlu kita ketahui yaa... 1 1 1 1 1 1 1 1 1 303 303 303,08-11-2024 11:32,0,0,0,https://x.com/perumdamtkr/status/1854743728436793388
♚P I P I D♚,"♚P I P I D♚ ♚P I P I D♚ @vthreeizm · 'Israel' menjatuhkan lebih dari 85.000 ton bom di Gaza

Lebih dari 85.000 ton bom Israel menghantam Gaza sejak 7 Oktober, melebihi jumlah yang dihasilkan pada Perang Dunia II. Kerusakan lingkungan, larangan penggunaan senjata, dan  pencemaran air  mengancam generasi. 1:15 1:15 1 1 1 10 10 10",08-11-2024 08:19,0,0,0,https://x.com/vthreeizm/status/1854695200163348992
IT'S RIYUU,"IT'S RIYUU IT'S RIYUU @RyuSeraph · ekologi pangan, dasar promosi kesehatan, sama  pencemaran air  dan udara. lebih ke proses pengajarannya sih yang disukai.  https:// /txtatha/status/1854189857494741497 … This post is unavailable. 10 10 10",07-11-2024 23:04,0,0,0,https://x.com/RyuSeraph/status/1854555582805757963
Imam Santoso,Imam Santoso Imam Santoso @LidahTeratur · @alisyarief Kabarnya tingkat  pencemaran air  di Jakarta naik gegara banyak pejabat sering cuci tangan. 1 1 1 120 120 120,07-11-2024 12:41,0,0,0,https://x.com/LidahTeratur/status/1854398661041836038
KBR,"KBR KBR @beritaKBR · @beritaKBR Sedangkan subtema pembangunan berkelanjutan meliputi:

-Degradasi lingkungan dan bencana alam (banjir, tanah longsor, reboisasi hutan,  pencemaran  udara, tanah, dan udara, ketersediaan  air  bersih, industrialisasi, dan AMDAL)
-Konflik pertanahan, konflik pertambangan, alih fungsi Show more 101 101 101",06-11-2024 20:23,0,0,0,https://x.com/beritaKBR/status/1854152611748032818
Bekti Budi,Bekti Budi Bekti Budi @BektiBudi1 · @ADBIndonesia Selama kondisi lingkungan di Indonesia masih belum jelas penegakan keadilannya;  pencemaran  lingkungan lewat  air  dan udara akan terus menyulitkan orang untuk bergaya hidup sehat sehingga akan terus juga menambah biaya perawatan dan pengobatan 22 22 22,06-11-2024 18:42,0,0,0,https://x.com/BektiBudi1/status/1854127190666887640
첼,"첼 첼 @areumdouceur · Gue jadi inget waktu praktikum matkul  Pencemaran Air ,  air  keran gedung RIK banyak E.Colinya.  Ivan S Jayawan, PhD Ivan S Jayawan, PhD @ivanjayawan · Pas bgt lg ngomongin E.coli, ada temen org lab yg lg uji kualitas air yg dipakai u/ es batu salah satu kopi yg terkenal, beliau kaget ngeliat total coliform nya kayak gini  81 81 81",06-11-2024 12:10,0,0,0,https://x.com/areumdouceur/status/1854028551667990992
BERNAMA,BERNAMA BERNAMA @bernamadotcom · Tahukah anda ubat-ubatan yang dibuang sesuka hati ke dalam tong sampah atau sinki boleh menyebabkan  pencemaran air  seterusnya dapat memberi kesan ke dalam makanan & minuman harian anda? #InfografikBernama #BernamaNews #BernamaTerangkan 2 2 2 7 7 7 6 6 6 3.1K 3.1K 3.1K,05-11-2024 19:00,0,0,0,https://x.com/bernamadotcom/status/1853769332385599744
Vírgo thé Energy,"Vírgo thé Energy Vírgo thé Energy @lompadtaly · @madokafc1 Krn kenyataan lapangannya, perkebunan sawit ekploitatif dan mayan jahat sama warga lokalnya, misal unsur hara berkurang,  pencemaran  mata  air , dll. Yah kita di kota sih ga ngerasain. Tapi sebenernya klo PT nya mau invest cost buat program sustainabilitynya, ok memang itu palm oil 69 69 69",05-11-2024 16:25,0,0,0,https://x.com/lompadtaly/status/1853730393780040032
Haub Oggnam,"Haub Oggnam Haub Oggnam @HaubAkalam · @ipoksamidub Bener Sam Bud, lagian  air  sumur di kota itu rawan  pencemaran . Malah bhy buat yg punya sumur

Lebih efisien efektif dikelola PDAM, tp malkot PDAM  43 43 43",05-11-2024 08:48,0,0,0,https://x.com/HaubAkalam/status/1853615433712369772
El Chupacabra,"El Chupacabra El Chupacabra @segmua · @segmua 9/   Jangan lupa untuk menangkap keindahan ikan-ikan ini dalam gambar atau video, tetapi ingat untuk melindungi habitat mereka. 

10/   Konservasi: Banyak spesies ikan  air  tawar yang terancam karena perubahan habitat dan  pencemaran . Mari kita dukung upaya konservasi!

Sumber Show more 1 1 1 89 89 89",05-11-2024 01:26,0,0,0,https://x.com/segmua/status/1853503986034516254
Virusmusrik88,"Virusmusrik88 Virusmusrik88 @Virusmusrik · @Virusmusrik Pencemaran  Lingkungan : Ledakan petasan menghasilkan sampah berupa pecahan dan komponen pembungkus yang berserakan di sekitar. Selain itu, senyawa kimia yang terkandung dalam petasan seperti sulfur dioksida dan logam berat dapat mencemari udara dan  air . 1 1 1 1 1 1 120 120 120",04-11-2024 19:53,0,0,0,https://x.com/Virusmusrik/status/1853420186562703456
